Correlation,Article 1,Article 2
1.0,50497818,60331200
1.0,50497818,20334314
1.0,50497818,70330945
1.0,50497818,60505511
1.0,40497828,90382882
1.0,40497828,70331186
1.0,40497828,30263245
1.0,40497828,40331055
1.0,40497828,336432
1.0,40497828,50472827
1.0,40497828,10330972
1.0,40497828,80331063
1.0,40497828,330982
1.0,40497828,10246308
1.0,40497828,40331164
1.0,40497828,40446122
1.0,40497828,20317079
1.0,40497828,10331194
1.0,40497828,10385926
1.0,40497828,60214569
1.0,40497828,60282186
1.0,50497818,307552
1.0,50497818,60331059
1.0,50497818,20524677
1.0,60331059,50497818
1.0,60331059,20331198
1.0,60331059,10246308
1.0,60331059,40331164
1.0,60331059,10331194
1.0,60331059,10385926
1.0,60331059,20524677
1.0,60331059,307552
1.0,60331059,30514036
1.0,60331059,514033
1.0,60331059,40497828
1.0,60331059,70514039
1.0,60331059,10257306
1.0,60331059,10330948
1.0,50497818,10385926
1.0,60331059,60331200
1.0,60331059,20334314
1.0,60331059,70330945
1.0,60331059,60505511
1.0,50497818,70331186
1.0,50497818,30263245
1.0,50497818,80331063
1.0,50497818,330982
1.0,50497818,20331198
1.0,50497818,10246308
1.0,50497818,40331164
1.0,50497818,10331194
1.0,20524677,20334314
1.0,20524677,70330945
1.0,20524677,60505511
1.0,30341111,275674
1.0,30341111,80215332
1.0,30341111,50263838
1.0,30341111,20245959
1.0,30341111,295530
1.0,30341111,10423886
1.0,30341111,30472927
1.0,30341111,10244743
1.0,30291658,30341111
1.0,30291658,20485572
1.0,30291658,40263848
1.0,30291658,431151
1.0,30291658,50275558
1.0,30291658,275674
1.0,30291658,80261258
1.0,30291658,80215332
1.0,30291658,50263838
1.0,30291658,20245959
1.0,30291658,295530
1.0,30291658,10423886
1.0,30291658,30472927
1.0,30291658,10244743
1.0,20485572,30341111
1.0,20485572,40263848
1.0,20485572,431151
1.0,20485572,30291658
1.0,20485572,50275558
1.0,20485572,275674
1.0,30341111,80261258
1.0,30341111,50275558
1.0,514033,70331186
1.0,30341111,30291658
1.0,50263838,30291658
1.0,50263838,50275558
1.0,50263838,275674
1.0,50263838,80261258
1.0,50263838,80215332
1.0,50263838,20245959
1.0,50263838,295530
1.0,50263838,10423886
1.0,50263838,30472927
1.0,50263838,10244743
1.0,40263848,30341111
1.0,40263848,20485572
1.0,40263848,431151
1.0,40263848,30291658
1.0,40263848,50275558
1.0,40263848,275674
1.0,40263848,80261258
1.0,40263848,80215332
1.0,40263848,50263838
1.0,40263848,20245959
1.0,40263848,295530
1.0,40263848,10423886
1.0,40263848,30472927
1.0,40263848,10244743
1.0,30341111,20485572
1.0,30341111,40263848
1.0,30341111,431151
1.0,20485572,80261258
1.0,20485572,80215332
1.0,20485572,50263838
1.0,20485572,20245959
1.0,10423886,30472927
1.0,10423886,10244743
1.0,10244743,40263848
1.0,10244743,50293604
1.0,10244743,50263838
1.0,10244743,295530
1.0,10244743,20245959
1.0,10244743,30341111
1.0,10244743,60293566
1.0,10244743,431151
1.0,10244743,275674
1.0,10244743,40393661
1.0,10244743,80215332
1.0,10244743,10423886
1.0,10244743,20485572
1.0,10244743,40294982
1.0,10244743,40295528
1.0,10244743,90294512
1.0,10244743,30291658
1.0,10244743,50275558
1.0,10244743,80261258
1.0,10244743,30472927
1.0,295530,30341111
1.0,295530,20485572
1.0,295530,40263848
1.0,295530,431151
1.0,295530,30291658
1.0,10423886,295530
1.0,10423886,20245959
1.0,10423886,50263838
1.0,20245959,80215332
1.0,20485572,295530
1.0,20485572,10423886
1.0,20485572,30472927
1.0,20485572,10244743
1.0,20245959,30341111
1.0,20245959,20485572
1.0,20245959,40263848
1.0,20245959,431151
1.0,20245959,30291658
1.0,20245959,50275558
1.0,20245959,275674
1.0,20245959,80261258
1.0,20245959,50263838
1.0,10423886,80215332
1.0,20245959,295530
1.0,20245959,10423886
1.0,20245959,30472927
1.0,20245959,10244743
1.0,10423886,30341111
1.0,10423886,20485572
1.0,10423886,40263848
1.0,10423886,431151
1.0,10423886,30291658
1.0,10423886,50275558
1.0,10423886,275674
1.0,10423886,80261258
1.0,50263838,431151
1.0,50263838,40263848
1.0,50263838,20485572
1.0,80261258,40263848
1.0,307552,20524677
1.0,307552,60331059
1.0,307552,30514036
1.0,307552,514033
1.0,307552,40497828
1.0,307552,70514039
1.0,307552,10257306
1.0,307552,50497818
1.0,307552,10330948
1.0,307552,60331200
1.0,307552,20334314
1.0,307552,70330945
1.0,307552,60505511
1.0,30472927,30341111
1.0,30472927,20485572
1.0,30472927,40263848
1.0,30472927,431151
1.0,30472927,30291658
1.0,30472927,50275558
1.0,30472927,275674
1.0,30472927,80261258
1.0,30472927,80215332
1.0,30472927,50263838
1.0,30472927,20245959
1.0,30472927,295530
1.0,30472927,10423886
1.0,30472927,10244743
1.0,307552,10385926
1.0,307552,10331194
1.0,307552,40331164
1.0,514033,40497828
1.0,514033,30263245
1.0,514033,80331063
1.0,514033,330982
1.0,514033,20331198
1.0,514033,10246308
1.0,514033,40331164
1.0,514033,10331194
1.0,514033,10385926
1.0,514033,20524677
1.0,514033,60331059
1.0,514033,307552
1.0,514033,30514036
1.0,514033,70514039
1.0,307552,10246308
1.0,514033,10257306
1.0,514033,50497818
1.0,514033,10330948
1.0,514033,60331200
1.0,514033,20334314
1.0,514033,70330945
1.0,514033,60505511
1.0,307552,70331186
1.0,307552,30263245
1.0,307552,80331063
1.0,307552,330982
1.0,307552,20331198
1.0,80261258,90382882
1.0,80261258,60273417
1.0,50263838,30341111
1.0,80261258,40351246
1.0,80215332,20485572
1.0,80215332,40263848
1.0,80215332,431151
1.0,80215332,30291658
1.0,80215332,50275558
1.0,80215332,275674
1.0,80215332,80261258
1.0,80215332,50263838
1.0,80215332,20245959
1.0,80215332,295530
1.0,80215332,10423886
1.0,80215332,30472927
1.0,80215332,10244743
1.0,50275558,30341111
1.0,50275558,20485572
1.0,50275558,40263848
1.0,50275558,431151
1.0,50275558,30291658
1.0,50275558,275674
1.0,50275558,80261258
1.0,50275558,80215332
1.0,50275558,50263838
1.0,50275558,20245959
1.0,50275558,295530
1.0,50275558,10423886
1.0,50275558,30472927
1.0,50275558,10244743
1.0,80215332,30341111
1.0,80261258,30472927
1.0,80261258,60245962
1.0,80261258,40348715
1.0,80261258,70246683
1.0,80261258,50263838
1.0,80261258,295530
1.0,80261258,20245959
1.0,80261258,296313
1.0,80261258,30341111
1.0,80261258,40296311
1.0,80261258,431151
1.0,80261258,275674
1.0,80261258,80215332
1.0,80261258,60245957
1.0,80261258,10423886
1.0,80261258,20485572
1.0,80261258,351248
1.0,80261258,70490948
1.0,80261258,60295532
1.0,80261258,40291672
1.0,80261258,70488318
1.0,80261258,30277959
1.0,80261258,10244743
1.0,80261258,90294512
1.0,80261258,30291658
1.0,80261258,40291667
1.0,80261258,50275558
1.0,80261258,80272841
1.0,80261258,70245952
1.0,330982,10330953
1.0,330982,10385926
1.0,50456592,40504249
1.0,70534645,17228340
1.0,70534645,50518910
1.0,70534645,20484817
1.0,60533057,257298
1.0,60533057,30263245
1.0,60533057,70534645
1.0,60533057,20214566
1.0,60533057,90429771
1.0,60533057,50308196
1.0,60533057,10333065
1.0,60533057,70256931
1.0,60533057,80331930
1.0,60533057,50518477
1.0,60533057,30256891
1.0,60533057,70214559
1.0,60533057,90256893
1.0,60533057,70277957
1.0,60533057,30277959
1.0,60533057,214505
1.0,60533057,50518910
1.0,60533057,20484817
1.0,50518910,257298
1.0,50518910,30263245
1.0,50518910,70534645
1.0,50518910,20214566
1.0,50518910,90429771
1.0,50518910,50308196
1.0,50518910,10333065
1.0,70534645,50534632
1.0,70534645,214505
1.0,90429771,90256893
1.0,70534645,50342237
1.0,90429771,30277959
1.0,90429771,214505
1.0,90429771,50518910
1.0,90429771,20484817
1.0,70534645,30524573
1.0,70534645,257298
1.0,70534645,30263245
1.0,70534645,20214566
1.0,70534645,90542668
1.0,70534645,90523014
1.0,70534645,60534288
1.0,70534645,90429771
1.0,70534645,50308196
1.0,70534645,10333065
1.0,70534645,10056770
1.0,70534645,70256931
1.0,70534645,60533057
1.0,70534645,80331930
1.0,70534645,50518477
1.0,70534645,50395382
1.0,70534645,30256891
1.0,70534645,70214559
1.0,70534645,90256893
1.0,70534645,20503236
1.0,70534645,70277957
1.0,70534645,30277959
1.0,70534645,60534641
1.0,50518910,70256931
1.0,50518910,60533057
1.0,50518910,80331930
1.0,50518910,50518477
1.0,50518477,40507342
1.0,50518477,50518910
1.0,50518477,20484817
1.0,50308196,257298
1.0,50308196,30263245
1.0,50308196,70534645
1.0,50308196,20214566
1.0,50308196,90429771
1.0,50308196,10333065
1.0,50308196,70256931
1.0,50308196,60533057
1.0,50308196,80331930
1.0,50308196,50518477
1.0,50308196,30256891
1.0,50308196,70214559
1.0,50308196,90256893
1.0,50308196,70277957
1.0,50308196,30277959
1.0,50308196,214505
1.0,50308196,50518910
1.0,50308196,20484817
1.0,20484817,257298
1.0,20484817,30263245
1.0,20484817,70534645
1.0,20484817,20214566
1.0,20484817,90429771
1.0,20484817,50308196
1.0,50518477,70320319
1.0,50518477,214505
1.0,50518477,30277959
1.0,50518477,20410534
1.0,50518910,30256891
1.0,50518910,70214559
1.0,50518910,90256893
1.0,50518910,70277957
1.0,50518910,30277959
1.0,50518910,214505
1.0,50518910,20484817
1.0,50518477,257298
1.0,50518477,30263245
1.0,50518477,70534645
1.0,50518477,20214566
1.0,50518477,40430588
1.0,50518477,280637
1.0,50518477,70277957
1.0,50518477,90429771
1.0,50518477,50308196
1.0,50518477,50465756
1.0,50518477,10333065
1.0,50518477,70256931
1.0,50518477,60533057
1.0,50518477,80331930
1.0,50518477,80320521
1.0,50518477,30256891
1.0,50518477,70214559
1.0,50518477,90256893
1.0,50518477,50474751
1.0,90429771,70277957
1.0,90429771,70214559
1.0,330982,10331194
1.0,40504249,80429757
1.0,40504249,50471026
1.0,40504249,70238541
1.0,30456593,60159520
1.0,30456593,50456592
1.0,30456593,70193321
1.0,30456593,70286645
1.0,30456593,40504249
1.0,30456593,60452174
1.0,30456593,80089239
1.0,30456593,20278167
1.0,30456593,20300248
1.0,30456593,95685100
1.0,30456593,50525642
1.0,30456593,70456591
1.0,30456593,80275887
1.0,30456593,502474
1.0,30456593,40501892
1.0,30456593,80429757
1.0,30456593,20502166
1.0,30456593,50471026
1.0,30456593,70238541
1.0,20502166,60159520
1.0,20502166,50456592
1.0,20502166,70193321
1.0,20502166,70286645
1.0,20502166,40504249
1.0,20502166,60452174
1.0,40504249,20502166
1.0,40504249,40501892
1.0,90429771,30256891
1.0,40504249,30456593
1.0,50456592,80089239
1.0,50456592,20278167
1.0,50456592,20300248
1.0,50456592,95685100
1.0,50456592,50525642
1.0,50456592,70456591
1.0,50456592,80275887
1.0,50456592,502474
1.0,50456592,30456593
1.0,50456592,40501892
1.0,50456592,80429757
1.0,50456592,20502166
1.0,50456592,50471026
1.0,50456592,70238541
1.0,40504249,60159520
1.0,40504249,50456592
1.0,40504249,70193321
1.0,40504249,70286645
1.0,40504249,60452174
1.0,40504249,80089239
1.0,40504249,20278167
1.0,40504249,20300248
1.0,40504249,95685100
1.0,40504249,50525642
1.0,40504249,70456591
1.0,40504249,80275887
1.0,40504249,502474
1.0,20502166,80089239
1.0,20502166,20278167
1.0,20502166,20300248
1.0,20502166,95685100
1.0,502474,70193321
1.0,502474,70286645
1.0,502474,40504249
1.0,502474,60452174
1.0,502474,80089239
1.0,502474,20278167
1.0,502474,20300248
1.0,502474,95685100
1.0,502474,50525642
1.0,502474,70456591
1.0,502474,80275887
1.0,502474,30456593
1.0,502474,40501892
1.0,502474,80429757
1.0,502474,20502166
1.0,502474,50471026
1.0,502474,70238541
1.0,90429771,257298
1.0,90429771,30263245
1.0,90429771,70534645
1.0,90429771,20214566
1.0,90429771,50308196
1.0,90429771,10333065
1.0,90429771,70256931
1.0,90429771,60533057
1.0,90429771,80331930
1.0,90429771,50518477
1.0,502474,50456592
1.0,502474,60159520
1.0,20300248,70238541
1.0,20300248,70286645
1.0,20502166,50525642
1.0,20502166,70456591
1.0,20502166,80275887
1.0,20502166,502474
1.0,20502166,30456593
1.0,20502166,40501892
1.0,20502166,80429757
1.0,20502166,50471026
1.0,20502166,70238541
1.0,20300248,60159520
1.0,20300248,50456592
1.0,20300248,70193321
1.0,20300248,40504249
1.0,20300248,50471026
1.0,20300248,60452174
1.0,20300248,80089239
1.0,20300248,20278167
1.0,20300248,95685100
1.0,20300248,50525642
1.0,20300248,70456591
1.0,20300248,80275887
1.0,20300248,502474
1.0,20300248,30456593
1.0,20300248,40501892
1.0,20300248,80429757
1.0,20300248,20502166
1.0,20484817,10333065
1.0,20484817,70256931
1.0,20484817,60533057
1.0,20514070,40527670
1.0,20514070,20538764
1.0,490522,60300374
1.0,490522,60466246
1.0,490522,20449517
1.0,490522,20514070
1.0,490522,10264302
1.0,490522,324518
1.0,490522,50522375
1.0,490522,40527670
1.0,490522,80460823
1.0,490522,20538764
1.0,70331186,30263245
1.0,70331186,80331063
1.0,70331186,330982
1.0,70331186,20331198
1.0,70331186,10246308
1.0,70331186,40331164
1.0,70331186,70246348
1.0,70331186,10385926
1.0,70331186,20524677
1.0,70331186,60331059
1.0,70331186,307552
1.0,70331186,30514036
1.0,70331186,514033
1.0,70331186,40497828
1.0,70331186,70514039
1.0,70331186,10257306
1.0,20514070,80460823
1.0,20514070,50522375
1.0,20484817,80331930
1.0,20514070,324518
1.0,60300374,80460823
1.0,60300374,20538764
1.0,40527670,60300374
1.0,40527670,490522
1.0,40527670,60466246
1.0,40527670,20449517
1.0,40527670,20514070
1.0,40527670,10264302
1.0,40527670,324518
1.0,40527670,50522375
1.0,40291667,70245952
1.0,40527670,20538764
1.0,20538764,60300374
1.0,20538764,490522
1.0,20538764,60466246
1.0,20538764,20449517
1.0,20538764,20514070
1.0,20538764,10264302
1.0,20538764,324518
1.0,20538764,50522375
1.0,20538764,40527670
1.0,20538764,80460823
1.0,20514070,60300374
1.0,20514070,490522
1.0,20514070,60466246
1.0,20514070,20449517
1.0,20514070,10264302
1.0,70331186,50497818
1.0,70331186,10330948
1.0,70331186,60331200
1.0,70331186,20334314
1.0,10330948,10331165
1.0,10330948,80331063
1.0,10330948,10246308
1.0,10330948,10331194
1.0,10330948,10385926
1.0,10330948,20524677
1.0,10330948,10330953
1.0,10330948,60331059
1.0,10330948,307552
1.0,10330948,30514036
1.0,10330948,331161
1.0,10330948,514033
1.0,10330948,40497828
1.0,10330948,70514039
1.0,10330948,10257306
1.0,10330948,50497818
1.0,10330948,40452575
1.0,10330948,60331200
1.0,10330948,20334314
1.0,10330948,60505511
1.0,330982,30330947
1.0,330982,70331186
1.0,330982,60330984
1.0,330982,30263245
1.0,330982,10331165
1.0,330982,80331063
1.0,330982,10246308
1.0,10330948,30263245
1.0,10330948,60330984
1.0,10330948,70331186
1.0,40331164,10330953
1.0,70331186,70330945
1.0,70331186,60505511
1.0,40331164,30330947
1.0,40331164,70331186
1.0,40331164,60330984
1.0,40331164,30263245
1.0,40331164,10331165
1.0,40331164,80331063
1.0,40331164,10246308
1.0,40331164,10331194
1.0,40331164,10385926
1.0,40331164,20524677
1.0,40331164,60331059
1.0,10330948,30330947
1.0,40331164,307552
1.0,40331164,30514036
1.0,40331164,331161
1.0,40331164,514033
1.0,40331164,40497828
1.0,40331164,70514039
1.0,40331164,10257306
1.0,40331164,50497818
1.0,40331164,40452575
1.0,40331164,60331200
1.0,40331164,20334314
1.0,40331164,60505511
1.0,60300374,40527670
1.0,60300374,50522375
1.0,60300374,324518
1.0,50522375,324518
1.0,473693,10477049
1.0,473693,50395382
1.0,473693,100467
1.0,473693,30528514
1.0,473693,30522381
1.0,473693,10056770
1.0,473693,20504194
1.0,473693,40534562
1.0,473693,40504193
1.0,473693,30432502
1.0,473693,10482036
1.0,473693,20434832
1.0,80460823,60300374
1.0,80460823,490522
1.0,80460823,60466246
1.0,80460823,20449517
1.0,80460823,20514070
1.0,80460823,10264302
1.0,80460823,324518
1.0,80460823,50522375
1.0,80460823,40527670
1.0,80460823,20538764
1.0,50522375,60300374
1.0,50522375,490522
1.0,50522375,60466246
1.0,50522375,20449517
1.0,50522375,20514070
1.0,20434832,473693
1.0,20434832,30528514
1.0,30528514,473693
1.0,10333065,90429771
1.0,20484817,50518477
1.0,20484817,30256891
1.0,20484817,70214559
1.0,20484817,90256893
1.0,20484817,70277957
1.0,20484817,30277959
1.0,20484817,214505
1.0,20484817,50518910
1.0,10333065,257298
1.0,10333065,30263245
1.0,10333065,70534645
1.0,10333065,20214566
1.0,10333065,50308196
1.0,30528514,20434832
1.0,10333065,70256931
1.0,10333065,60533057
1.0,10333065,80331930
1.0,10333065,50518477
1.0,10333065,30256891
1.0,10333065,70214559
1.0,10333065,90256893
1.0,10333065,70277957
1.0,10333065,30277959
1.0,10333065,214505
1.0,10333065,50518910
1.0,10333065,20484817
1.0,50522375,10264302
1.0,50522375,40527670
1.0,60300374,10264302
1.0,50522375,80460823
1.0,324518,30211275
1.0,324518,60466246
1.0,324518,50183993
1.0,324518,10264302
1.0,324518,20257315
1.0,324518,30324507
1.0,324518,40458186
1.0,324518,50324511
1.0,324518,40421188
1.0,324518,40527670
1.0,324518,20514070
1.0,324518,50522375
1.0,324518,20538764
1.0,60466246,60300374
1.0,60466246,490522
1.0,60466246,20449517
1.0,60466246,20514070
1.0,60466246,10264302
1.0,60466246,324518
1.0,60466246,50522375
1.0,60466246,40527670
1.0,60466246,80460823
1.0,60466246,20538764
1.0,60300374,490522
1.0,60300374,60466246
1.0,60300374,20449517
1.0,60300374,20514070
1.0,324518,490522
1.0,324518,50277977
1.0,324518,80460823
1.0,10264302,490522
1.0,50522375,20538764
1.0,20449517,60300374
1.0,20449517,490522
1.0,20449517,60466246
1.0,20449517,20514070
1.0,20449517,10264302
1.0,20449517,324518
1.0,20449517,50522375
1.0,20449517,40527670
1.0,20449517,80460823
1.0,20449517,20538764
1.0,10264302,60300374
1.0,10264302,60466246
1.0,324518,20293568
1.0,10264302,20449517
1.0,10264302,20514070
1.0,10264302,324518
1.0,10264302,50522375
1.0,10264302,40527670
1.0,10264302,80460823
1.0,10264302,20538764
1.0,324518,60300374
1.0,324518,80515873
1.0,324518,256944
1.0,324518,20449517
1.0,324518,30263245
1.0,295530,50275558
1.0,295530,275674
1.0,295530,80261258
1.0,70246386,60344735
1.0,70246386,20329195
1.0,70246386,70238541
1.0,70246386,10211276
1.0,70246386,90338417
1.0,70246386,257302
1.0,70246386,60442383
1.0,70246386,50214560
1.0,70246386,40458191
1.0,20329195,30256891
1.0,20329195,70214559
1.0,20329195,214505
1.0,20329195,60529084
1.0,20329195,70346932
1.0,20329195,70529088
1.0,20329195,60342656
1.0,20329195,80331930
1.0,20329195,70246386
1.0,20329195,70277957
1.0,20329195,10529086
1.0,20329195,10446557
1.0,20329195,20214566
1.0,20329195,30277959
1.0,20329195,10368489
1.0,20329195,10446883
1.0,20329195,90256893
1.0,10446557,60263244
1.0,10446557,60342656
1.0,70246386,10529086
1.0,70246386,90404822
1.0,10357004,50356187
1.0,70246386,30275861
1.0,10357004,70256931
1.0,10357004,80214568
1.0,10357004,228705
1.0,10357004,10368489
1.0,10357004,60529084
1.0,10357004,90277961
1.0,10357004,40480856
1.0,10357004,50330606
1.0,10357004,10446883
1.0,10357004,20207410
1.0,10357004,30246722
1.0,10357004,50214560
1.0,10357004,80410055
1.0,70246386,90529087
1.0,70246386,60263244
1.0,70246386,60342656
1.0,70246386,50334303
1.0,70246386,338412
1.0,70246386,421185
1.0,70246386,10246308
1.0,70246386,70346932
1.0,70246386,10203610
1.0,70246386,30214504
1.0,70246386,10368489
1.0,70246386,40501892
1.0,70246386,60529084
1.0,70246386,20246360
1.0,10446557,70346932
1.0,10446557,80331930
1.0,10446557,10368489
1.0,10446557,70214559
1.0,60529084,20423602
1.0,60529084,30263245
1.0,60529084,10446557
1.0,60529084,20214566
1.0,60529084,10246308
1.0,60529084,70214564
1.0,60529084,70529088
1.0,60529084,50356187
1.0,60529084,228705
1.0,60529084,70246386
1.0,60529084,30256891
1.0,60529084,40480856
1.0,60529084,70277957
1.0,60529084,10529086
1.0,60529084,20329195
1.0,60529084,30246722
1.0,60529084,40256895
1.0,60529084,60442383
1.0,60529084,10257306
1.0,60529084,10357004
1.0,60342656,30256891
1.0,60342656,70214559
1.0,60342656,214505
1.0,60342656,60529084
1.0,60342656,70346932
1.0,60342656,70529088
1.0,60342656,80331930
1.0,60529084,60342656
1.0,60529084,10486732
1.0,70529088,70257638
1.0,70529088,60342656
1.0,10446557,60529084
1.0,10446557,90256893
1.0,10446557,70277957
1.0,10446557,10529086
1.0,10446557,20329195
1.0,10446557,30277959
1.0,10446557,10446883
1.0,10446557,20207410
1.0,10446557,257302
1.0,10446557,90246352
1.0,10446557,70257638
1.0,70529088,60263244
1.0,70529088,70346932
1.0,70529088,90246352
1.0,70529088,80331930
1.0,70529088,10368489
1.0,70529088,70214559
1.0,70529088,60529084
1.0,70529088,90256893
1.0,70529088,70277957
